date,TQQQ_syn,QLD_syn,TQQQ_syn_cal,QLD_syn_cal
1998-02-02,,,,
1998-02-03,,,,
1998-02-04,,,,
1998-02-05,,,,
1998-02-06,,,,
1998-02-09,,,,
1998-02-10,,,,
1998-02-11,,,,
1998-02-12,,,,
1998-02-13,,,,
1998-02-17,,,,
1998-02-18,,,,
1998-02-19,,,,
1998-02-20,,,,
1998-02-23,,,,
1998-02-24,,,,
1998-02-25,,,,
1998-02-26,,,,
1998-02-27,,,,
1998-03-02,,,,
1998-03-03,,,,
1998-03-04,,,,
1998-03-05,,,,
1998-03-06,,,,
1998-03-09,,,,
1998-03-10,,,,
1998-03-11,,,,
1998-03-12,,,,
1998-03-13,,,,
1998-03-16,,,,
1998-03-17,,,,
1998-03-18,,,,
1998-03-19,,,,
1998-03-20,,,,
1998-03-23,,,,
1998-03-24,,,,
1998-03-25,,,,
1998-03-26,,,,
1998-03-27,,,,
1998-03-30,,,,
1998-03-31,,,,
1998-04-01,,,,
1998-04-02,,,,
1998-04-03,,,,
1998-04-06,,,,
1998-04-07,,,,
1998-04-08,,,,
1998-04-09,,,,
1998-04-13,,,,
1998-04-14,,,,
1998-04-15,,,,
1998-04-16,,,,
1998-04-17,,,,
1998-04-20,,,,
1998-04-21,,,,
1998-04-22,,,,
1998-04-23,,,,
1998-04-24,,,,
1998-04-27,,,,
1998-04-28,,,,
1998-04-29,,,,
1998-04-30,,,,
1998-05-01,,,,
1998-05-04,,,,
1998-05-05,,,,
1998-05-06,,,,
1998-05-07,,,,
1998-05-08,,,,
1998-05-11,,,,
1998-05-12,,,,
1998-05-13,,,,
1998-05-14,,,,
1998-05-15,,,,
1998-05-18,,,,
1998-05-19,,,,
1998-05-20,,,,
1998-05-21,,,,
1998-05-22,,,,
1998-05-26,,,,
1998-05-27,,,,
1998-05-28,,,,
1998-05-29,,,,
1998-06-01,,,,
1998-06-02,,,,
1998-06-03,,,,
1998-06-04,,,,
1998-06-05,,,,
1998-06-08,,,,
1998-06-09,,,,
1998-06-10,,,,
1998-06-11,,,,
1998-06-12,,,,
1998-06-15,,,,
1998-06-16,,,,
1998-06-17,,,,
1998-06-18,,,,
1998-06-19,,,,
1998-06-22,,,,
1998-06-23,,,,
1998-06-24,,,,
1998-06-25,,,,
1998-06-26,,,,
1998-06-29,,,,
1998-06-30,,,,
1998-07-01,,,,
1998-07-02,,,,
1998-07-06,,,,
1998-07-07,,,,
1998-07-08,,,,
1998-07-09,,,,
1998-07-10,,,,
1998-07-13,,,,
1998-07-14,,,,
1998-07-15,,,,
1998-07-16,,,,
1998-07-17,,,,
1998-07-20,,,,
1998-07-21,,,,
1998-07-22,,,,
1998-07-23,,,,
1998-07-24,,,,
1998-07-27,,,,
1998-07-28,,,,
1998-07-29,,,,
1998-07-30,,,,
1998-07-31,,,,
1998-08-03,,,,
1998-08-04,,,,
1998-08-05,,,,
1998-08-06,,,,
1998-08-07,,,,
1998-08-10,,,,
1998-08-11,,,,
1998-08-12,,,,
1998-08-13,,,,
1998-08-14,,,,
1998-08-17,,,,
1998-08-18,,,,
1998-08-19,,,,
1998-08-20,,,,
1998-08-21,,,,
1998-08-24,,,,
1998-08-25,,,,
1998-08-26,,,,
1998-08-27,,,,
1998-08-28,,,,
1998-08-31,,,,
1998-09-01,,,,
1998-09-02,,,,
1998-09-03,,,,
1998-09-04,,,,
1998-09-08,,,,
1998-09-09,,,,
1998-09-10,,,,
1998-09-11,,,,
1998-09-14,,,,
1998-09-15,,,,
1998-09-16,,,,
1998-09-17,,,,
1998-09-18,,,,
1998-09-21,,,,
1998-09-22,,,,
1998-09-23,,,,
1998-09-24,,,,
1998-09-25,,,,
1998-09-28,,,,
1998-09-29,,,,
1998-09-30,,,,
1998-10-01,,,,
1998-10-02,,,,
1998-10-05,,,,
1998-10-06,,,,
1998-10-07,,,,
1998-10-08,,,,
1998-10-09,,,,
1998-10-12,,,,
1998-10-13,,,,
1998-10-14,,,,
1998-10-15,,,,
1998-10-16,,,,
1998-10-19,,,,
1998-10-20,,,,
1998-10-21,,,,
1998-10-22,,,,
1998-10-23,,,,
1998-10-26,,,,
1998-10-27,,,,
1998-10-28,,,,
1998-10-29,,,,
1998-10-30,,,,
1998-11-02,,,,
1998-11-03,,,,
1998-11-04,,,,
1998-11-05,,,,
1998-11-06,,,,
1998-11-09,,,,
1998-11-10,,,,
1998-11-11,,,,
1998-11-12,,,,
1998-11-13,,,,
1998-11-16,,,,
1998-11-17,,,,
1998-11-18,,,,
1998-11-19,,,,
1998-11-20,,,,
1998-11-23,,,,
1998-11-24,,,,
1998-11-25,,,,
1998-11-27,,,,
1998-11-30,,,,
1998-12-01,,,,
1998-12-02,,,,
1998-12-03,,,,
1998-12-04,,,,
1998-12-07,,,,
1998-12-08,,,,
1998-12-09,,,,
1998-12-10,,,,
1998-12-11,,,,
1998-12-14,,,,
1998-12-15,,,,
1998-12-16,,,,
1998-12-17,,,,
1998-12-18,,,,
1998-12-21,,,,
1998-12-22,,,,
1998-12-23,,,,
1998-12-24,,,,
1998-12-28,,,,
1998-12-29,,,,
1998-12-30,,,,
1998-12-31,,,,
1999-01-04,,,,
1999-01-05,,,,
1999-01-06,,,,
1999-01-07,,,,
1999-01-08,,,,
1999-01-11,,,,
1999-01-12,,,,
1999-01-13,,,,
1999-01-14,,,,
1999-01-15,,,,
1999-01-19,,,,
1999-01-20,,,,
1999-01-21,,,,
1999-01-22,,,,
1999-01-25,,,,
1999-01-26,,,,
1999-01-27,,,,
1999-01-28,,,,
1999-01-29,,,,
1999-02-01,,,,
1999-02-02,,,,
1999-02-03,,,,
1999-02-04,,,,
1999-02-05,,,,
1999-02-08,,,,
1999-02-09,,,,
1999-02-10,,,,
1999-02-11,,,,
1999-02-12,,,,
1999-02-16,,,,
1999-02-17,,,,
1999-02-18,,,,
1999-02-19,,,,
1999-02-22,,,,
1999-02-23,,,,
1999-02-24,,,,
1999-02-25,,,,
1999-02-26,,,,
1999-03-01,,,,
1999-03-02,,,,
1999-03-03,,,,
1999-03-04,,,,
1999-03-05,,,,
1999-03-08,,,,
1999-03-09,,,,
1999-03-10,,,,
1999-03-11,0.014429616542051119,0.009650921323259953,0.01438409822817382,0.009629672521883098
1999-03-12,-0.07334109632622586,-0.04886269780383003,-0.07338661464010317,-0.04888394660520688
1999-03-15,0.08536830741477845,0.05700573582886326,0.08523175247314656,0.05694198942473269
1999-03-16,0.025229812947816777,0.016850957541821684,0.025184294633939477,0.01682970874044483
1999-03-17,-0.021917059917094094,-0.014580575161575002,-0.021962578230971395,-0.014601823962951857
1999-03-18,0.057927029469863694,0.038648628369414094,0.057881511155986394,0.03862737956803724
1999-03-19,-0.0769473032063551,-0.051267782789016496,-0.07699282152023239,-0.05128903159039335
1999-03-22,-0.037365881226029636,-0.024819329438359083,-0.03750243616766154,-0.02488307584248965
1999-03-23,-0.1058762578332554,-0.0705536578555614,-0.10592177614713269,-0.07057490665693826
1999-03-24,0.10154137620573615,0.06772457547249612,0.10149585789185885,0.06770332667111927
1999-03-25,0.10934536966353434,0.07292723777769491,0.10929985134965703,0.07290598897631806
1999-03-26,-0.03251239613700967,-0.021644511409452893,-0.032557914450886974,-0.02166576021082975
1999-03-29,0.10793605100717348,0.07204862538377632,0.10779949606554158,0.07198487897964576
1999-03-30,-0.021231614521020983,-0.014123990332127096,-0.021277132834898283,-0.014145239133503951
1999-03-31,-0.04426616825917623,-0.029480643516022073,-0.04431168657305353,-0.02950189231739893
1999-04-01,0.06228662715728912,0.04155464809848996,0.06224110884341182,0.041533399297113104
1999-04-05,0.10751892086195035,0.07179830733867774,0.10733684760644115,0.07171331213317032
1999-04-06,0.005664389303510891,0.00380573230317024,0.00561887098963359,0.0037844835017933846
1999-04-07,-0.031435651159221784,-0.02092753336898385,-0.031481169473099084,-0.020948782170360704
1999-04-08,0.023602456896611806,0.01576453866823855,0.02355693858273451,0.015743289866861694
1999-04-09,0.01834446243471224,0.012259019759140165,0.01829894412083494,0.01223777095776331
1999-04-12,-0.02090167380581577,-0.01384574699238515,-0.02103822874744767,-0.013909493396515715
1999-04-13,-0.04082935728447713,-0.027190761074421574,-0.04087487559835443,-0.02721200987579843
1999-04-14,-0.1031000491870454,-0.06870474486660196,-0.10314556750092271,-0.06872599366797881
1999-04-15,0.04058663356867818,0.027086187799412433,0.04054111525480088,0.027064938998035578
1999-04-16,-0.0878070139928378,-0.058509388070463554,-0.08785253230671511,-0.05853063687184041
1999-04-19,-0.1414402994485618,-0.09420710162001832,-0.14157685439019368,-0.09427084802414888
1999-04-20,0.06789547092050016,0.04529245772889663,0.06784995260662285,0.04527120892751978
1999-04-21,0.14781002814579558,0.09856920765137578,0.14776450983191827,0.09854795884999892
1999-04-22,0.08088411418080871,0.05395174244557371,0.08083859586693141,0.05393049364419685
1999-04-23,0.03925059279456525,0.026196439999042167,0.03920507448068795,0.02617519119766531
1999-04-26,0.06832136198648006,0.045636560792659764,0.06818480704484817,0.0455728143885292
1999-04-27,-0.04622669709280669,-0.030787757403804853,-0.046272215406683984,-0.03080900620518171
1999-04-28,-0.10288843064956427,-0.06856196243103749,-0.10293394896344157,-0.06858321123241434
1999-04-29,-0.024645429100222584,-0.016399866718261494,-0.024690947414099884,-0.01642111551963835
1999-04-30,0.019069808328500318,0.012743624900887103,0.019024290014623017,0.012722376099510248
1999-05-03,-0.01647352897269717,-0.010889958299001601,-0.01661008391432907,-0.010953704703132167
1999-05-04,-0.04762632024744088,-0.03171970320306804,-0.04767183856131818,-0.0317409520044449
1999-05-05,0.09064855922343168,0.060463833962421686,0.09060304090955439,0.06044258516104483
1999-05-06,-0.10925349498581145,-0.07280439163852298,-0.10929901329968875,-0.07282564043989984
1999-05-07,0.042829136889844355,0.02858412434021677,0.042783618575967054,0.028562875538839915
1999-05-10,0.029312423942041643,0.01963571520232271,0.029175869000409745,0.019571968798192143
1999-05-11,0.04705471507590422,0.03140098701249536,0.04700919676202692,0.0313797382111185
1999-05-12,0.061845969884022155,0.041262013003001974,0.061800451570144854,0.04124076420162512
1999-05-13,-0.05603224009568728,-0.03732364976856564,-0.05607775840956458,-0.0373448985699425
1999-05-14,-0.057088495945330324,-0.038027915053609716,-0.057134014259207624,-0.03804916385498657
1999-05-17,0.05319908194438417,0.03556072228396477,0.05306252700275227,0.035496975879834206
1999-05-18,-0.01362697559503476,-0.009052715511480635,-0.013672493908912061,-0.00907396431285749
1999-05-19,0.0413110885073149,0.027572471046852492,0.04126557019343761,0.027551222245475637
1999-05-20,-0.08269321525677133,-0.055097349024380314,-0.08273873357064862,-0.05511859782575717
1999-05-21,-0.027925501233664052,-0.018585729137091382,-0.027971019547541352,-0.018606977938468237
1999-05-24,-0.07701523037221965,-0.05124967185875914,-0.07715178531385156,-0.0513134182628897
1999-05-25,-0.09850138934769917,-0.06563603701367435,-0.09854690766157648,-0.0656572858150512
1999-05-26,0.08343585218642922,0.055655457342411264,0.08339033387255192,0.05563420854103441
1999-05-27,-0.003003963006299601,-0.001970896628890506,-0.0030494813201769008,-0.001992145430267361
1999-05-28,0.049187995600308745,0.032823647694500364,0.049142477286431445,0.03280239889312351
1999-06-01,-0.0677094914452313,-0.04501267946225063,-0.06789156470074051,-0.04509767466775805
1999-06-02,0.050412323142253364,0.03364024507559748,0.05036680482837606,0.033618996274220624
1999-06-03,-0.04284936297916631,-0.028533738454876865,-0.04289488129304361,-0.02855498725625372
1999-06-04,0.09164918561067133,0.06113110770140876,0.09160366729679403,0.061109858900031906
1999-06-07,0.06165722832883408,0.04119749734761478,0.06152067338720218,0.04113375094348421
1999-06-08,-0.0753827449903619,-0.0502246492936324,-0.0754282633042392,-0.050245898095009255
1999-06-09,0.04991816363546985,0.03331014217063377,0.04987264532159255,0.03328889336925692
1999-06-10,-0.034627579896818084,-0.023053876302652848,-0.034673098210695384,-0.023075125104029703
1999-06-11,-0.04572922956775212,-0.030454312917331867,-0.04577474788162942,-0.030475561718708723
1999-06-14,-0.057374442164872634,-0.03815240187558348,-0.057510997106504536,-0.03821614827971405
1999-06-15,0.0444847386594838,0.029688616854150543,0.044439220345606496,0.029667368052773688
1999-06-16,0.15382496627548936,0.10258248104822693,0.15377944796161205,0.10256123224685007
1999-06-17,0.033028583757725875,0.022050895966320132,0.032983065443848575,0.022029647164943277
1999-06-18,0.013423751154418023,0.008980723321070454,0.013378232840540722,0.0089594745196936
1999-06-21,0.08902625568586692,0.05944664177953889,0.08888970074423502,0.05938289537540833
1999-06-22,-0.0907710325715378,-0.06048189729986385,-0.09081655088541511,-0.060503146101240704
1999-06-23,0.04703410866446126,0.03138848118775138,0.04698859035058396,0.031367232386374524
1999-06-24,-0.05983704310750234,-0.039858953326891024,-0.05988256142137964,-0.03988020212826788
1999-06-25,-0.004117215867387044,-0.002712401833480827,-0.004162734181264343,-0.0027336506348576823
1999-06-28,0.07033746135480826,0.046990573511969315,0.07020090641317635,0.04692682710783875
1999-06-29,0.04075732318235519,0.02720471596045029,0.04071180486847789,0.027183467159073434
1999-06-30,0.045985091347404077,0.03069008439251328,0.045939573033526776,0.030668835591136426
1999-07-01,0.020068514696886624,0.013411892523475456,0.020022996383009323,0.0133906437220986
1999-07-02,0.03771182331910284,0.025173150431277762,0.03766630500522554,0.025151901629900907
1999-07-06,-0.020198942898575045,-0.013338222391546544,-0.020381016154084244,-0.013423217597053965
1999-07-07,0.004556458440846999,0.0030693843358738943,0.004510940126969698,0.003048135534497039
1999-07-08,0.03982503987955968,0.026581866714209333,0.03977952156568238,0.026560617912832478
1999-07-09,0.029800885792258137,0.01989919208004796,0.029755367478380836,0.019877943278671106
1999-07-12,-0.016455139700142132,-0.010874004191142383,-0.016591694641774034,-0.010937750595272949
1999-07-13,-0.0144357949977074,-0.009591738917310256,-0.0144813133115847,-0.009612987718687111
1999-07-14,0.05076345391359983,0.03387452179547446,0.05071793559972253,0.03385327299409761
1999-07-15,0.027352078360016227,0.01826703286984611,0.027306560046138927,0.018245784068469256
1999-07-16,0.027485884072205497,0.018356047129298343,0.027440365758328197,0.018334798327921488
1999-07-19,-0.031336924211680384,-0.020795478152159305,-0.031473479153312285,-0.02085922455628987
1999-07-20,-0.11600109552727697,-0.07730241305722343,-0.11604661384115426,-0.07732366185860029
1999-07-21,0.014186716795705321,0.009489367081928653,0.01414119848182802,0.009468118280551798
1999-07-22,-0.07653629185882993,-0.050993112329276113,-0.07658181017270722,-0.05101436113065297
1999-07-23,0.004249293846733051,0.00286413424984002,0.004203775532855752,0.002842885448463165
1999-07-26,-0.074431524085094,-0.04952606417384571,-0.0745680790267259,-0.049589810577976276
1999-07-27,0.06013888190299973,0.04012480712174106,0.06009336358912243,0.040103558320364205
1999-07-28,0.0585362711269255,0.03905630516577835,0.0584907528130482,0.039035056364401494
1999-07-29,-0.06438622593502537,-0.04289193143694234,-0.06443174424890266,-0.04291318023831919
1999-07-30,-0.015099066501529968,-0.010033730371184692,-0.015144584815407269,-0.010054979172561547
1999-08-02,-0.00908290024065638,-0.005957471859485957,-0.00921945518228828,-0.006021218263616523
1999-08-03,-0.019784892628451674,-0.013157045693416743,-0.019830410942328975,-0.013178294494793599
1999-08-04,-0.054612243703480425,-0.03637480564140972,-0.054657762017357725,-0.036396054442786575
1999-08-05,0.04741232321340662,0.03164109820115545,0.04736680489952932,0.0316198493997786
1999-08-06,-0.03253298505846942,-0.021656153174412267,-0.03257850337234672,-0.021677401975789122
1999-08-09,-0.03935379211488044,-0.02613692880115648,-0.03949034705651234,-0.026200675205287047
1999-08-10,-0.02730871613114156,-0.018171884843967086,-0.02735423444501886,-0.01819313364534394
1999-08-11,0.09845285664737526,0.06566963804398933,0.09840733833349796,0.06564838924261247
1999-08-12,-0.03549020642459737,-0.02362611684219179,-0.03553572473847466,-0.023647365643568643
1999-08-13,0.13038787266960566,0.08695822598265837,0.13034235435572836,0.08693697718128152
1999-08-16,0.02318849456930927,0.01555622261387112,0.02305193962767737,0.015492476209740555
1999-08-17,0.014655196485240373,0.00980272931269968,0.014609678171363072,0.009781480511322825
1999-08-18,-0.03397830236234357,-0.02261893957742614,-0.03402382067622086,-0.022640188378802995
1999-08-19,-0.03598158010858819,-0.023955026953698305,-0.036027098422465494,-0.02397627575507516
1999-08-20,0.04737858336555397,0.03161832056624208,0.04733306505167668,0.031597071764865224
1999-08-23,0.09460669896887061,0.06317120312864544,0.0944701440272387,0.06310745672451487
1999-08-24,0.02009959440655115,0.013433845247507618,0.02005407609267385,0.013412596446130763
1999-08-25,0.06355008243394182,0.04240150148426326,0.06350456412006453,0.04238025268288641
1999-08-26,-0.05019932217096995,-0.033432004263717785,-0.05024484048484725,-0.03345325306509464
1999-08-27,-0.030116340548200254,-0.02004334984853798,-0.030161858862077555,-0.020064598649914837
1999-08-30,-0.04311163272065887,-0.02863703360431145,-0.043248187662290764,-0.028700780008442013
1999-08-31,0.03307017893013764,0.02208156581506046,0.03302466061626034,0.022060317013683606
1999-09-01,0.021318428049371875,0.014246970324957182,0.021272909735494575,0.014225721523580327
1999-09-02,-0.01080446260943001,-0.007168385012313011,-0.010849980923307311,-0.007189633813689866
1999-09-03,0.13743906475691434,0.09166015881441641,0.13739354644303703,0.09163891001303956
1999-09-07,-0.014567245967871713,-0.009575034739353727,-0.014749319223380913,-0.009660029944861148
1999-09-08,-0.040851552435503265,-0.02720110629286594,-0.04089707074938056,-0.027222355094242794
1999-09-09,0.04239182108206063,0.028294476052176658,0.04234630276818334,0.028273227250799803
1999-09-10,0.03428193097654619,0.02288778782324429,0.03423641266266889,0.022866539021867433
1999-09-13,-0.03681334633147838,-0.024444435920033956,-0.03694990127311028,-0.02450818232416452
1999-09-14,0.016267605155416625,0.010877858023308658,0.016222086841539324,0.010856609221931803
1999-09-15,-0.05820080000907497,-0.03876727134191374,-0.05824631832295226,-0.038788520143290595
1999-09-16,-0.0017895906749027268,-0.0011604621273957189,-0.0018351089887800266,-0.0011817109287725741
1999-09-17,0.0897212724478921,0.05984630604642275,0.0896757541340148,0.059825057245045894
1999-09-20,0.006248682245831926,0.004261308547396596,0.0061121273042000265,0.00419756214326603
1999-09-21,-0.07228083970293794,-0.048155196821196726,-0.07232635801681525,-0.04817644562257358
1999-09-22,0.03151637902970096,0.021043896889388573,0.03147086071582366,0.021022648088011717
1999-09-23,-0.12458404443601727,-0.08302276762654194,-0.12462956274989456,-0.0830440164279188
1999-09-24,0.003636409247330234,0.002457534829023062,0.0035908909334529345,0.0024362860276462067
1999-09-27,0.020262899421065468,0.013607247790696768,0.020126344479433567,0.013543501386566202
1999-09-28,0.013676637784709693,0.00915092569535329,0.013631119470832393,0.009129676893976434
1999-09-29,-0.06042590319343771,-0.04025048379975496,-0.060471421507315014,-0.040271732601131816
1999-09-30,0.031211031594469932,0.02084061639378286,0.03116551328059263,0.020819367592406005
1999-10-01,0.0008932825436648782,0.0006292578923077336,0.0008477642297875784,0.0006080090909308785
1999-10-04,0.06652185666845872,0.0444491130352326,0.06638530172682683,0.044385366631102034
1999-10-05,0.021049955501898435,0.014066565665401862,0.021004437188021134,0.014045316864025006
1999-10-06,0.05983477204321173,0.039923394531156606,0.05978925372933443,0.03990214572977975
1999-10-07,-0.007311581551469707,-0.004841220528766309,-0.0073570998653470065,-0.004862469330143164
1999-10-08,0.03130401121337768,0.020902697636495684,0.03125849289950038,0.02088144883511883
1999-10-11,0.041464651570190976,0.027742602563434474,0.041328096628559075,0.02767885615930391
1999-10-12,-0.06841819823598211,-0.045578964985107905,-0.06846371654985942,-0.04560021378648476
1999-10-13,-0.08929373695157183,-0.05949551662070112,-0.08933925526544913,-0.059516765422077976
1999-10-14,0.018452955681839276,0.012336655413268782,0.018407437367961976,0.012315406611891927
1999-10-15,-0.08879547223547317,-0.059161916890754986,-0.08884099054935048,-0.05918316569213184
1999-10-18,-0.03881691968768102,-0.025772183111044376,-0.038953474629312916,-0.02583592951517494
1999-10-19,0.01596975285130178,0.010682136107472484,0.015924234537424482,0.010660887306095629
1999-10-20,0.09119538226142355,0.06083312549625702,0.09114986394754625,0.06081187669488017
1999-10-21,0.048691297424716055,0.03249706893845203,0.048645779110838755,0.03247582013707517
1999-10-22,-0.013841600890617083,-0.009191624914265197,-0.013887119204494381,-0.009212873715642052
1999-10-25,0.000663055345496147,0.000548369851448257,0.0005265004038642474,0.0004846234473176915
1999-10-26,-0.024475658588559834,-0.016281946203787572,-0.024521176902437134,-0.016303195005164427
1999-10-27,-0.0048596229631684505,-0.0032035446534709805,-0.00490514127704575,-0.0032247934548478357
1999-10-28,0.10352966018588812,0.06905588247007159,0.10348414187201081,0.06903463366869474
1999-10-29,0.10448399610580526,0.06969182151837276,0.10443847779192797,0.06967057271699591
1999-11-01,-0.01654248818291689,-0.010920568228046311,-0.01667904312454879,-0.010984314632176877
1999-11-02,0.0015054191934148681,0.0010396268374570786,0.0014599008795375683,0.0010183780360802233
1999-11-03,0.05951829217147761,0.039714970460464606,0.05947277385760031,0.03969372165908775
1999-11-04,0.03342150803972384,0.022316924435559764,0.03337598972584654,0.02229567563418291
1999-11-05,0.030271896842436703,0.020216993719747445,0.030226378528559403,0.02019574491837059
1999-11-08,0.05963230184586005,0.03986319493567861,0.059495746904228146,0.03979944853154804
1999-11-09,-0.020506406662744746,-0.013634353834572828,-0.020551924976622046,-0.013655602635949683
1999-11-10,0.03905850187895796,0.026075585193228973,0.03901298356508066,0.026054336391852118
1999-11-11,0.053281518827748266,0.03555769149257043,0.053236000513870965,0.035536442691193576
1999-11-12,0.03918234877367847,0.026158244789857225,0.03913683045980117,0.02613699598848037
1999-11-15,-0.0067213931464217115,-0.004370036853160473,-0.00685794808805361,-0.0044337832572910385
1999-11-16,0.07582724681783004,0.05058884195656827,0.07578172850395275,0.050567593155191416
1999-11-17,-0.04090452893196332,-0.027232151793602367,-0.04095004724584062,-0.027253400594979223
1999-11-18,0.0916897713636794,0.0611635732324367,0.0916442530498021,0.061142324431059845
1999-11-19,0.026542903329392627,0.01773223285663531,0.026497385015515327,0.017710984055258453
1999-11-22,-0.046650390919828415,-0.03098936870209827,-0.04678694586146031,-0.031053115106228837
1999-11-23,0.013526158630024128,0.009054403057056308,0.01348064031614683,0.009033154255679453
1999-11-24,0.09849481801281373,0.06570065112563586,0.09844929969893643,0.065679402324259
1999-11-26,0.009093637078712653,0.006137493041221465,0.009002600450958053,0.006094995438467755
1999-11-29,-0.05036376972932047,-0.0334632440030941,-0.05050032467095237,-0.03352699040722466
1999-11-30,-0.11441018710008409,-0.0762356387446317,-0.11445570541396138,-0.07625688754600855
1999-12-01,0.06475750137527997,0.04320929679337469,0.06471198306140266,0.04318804799199783
1999-12-02,0.09489714666685674,0.06330210852258607,0.09485162835297944,0.06328085972120921
1999-12-03,0.06353613345940935,0.042394576320733374,0.06349061514553206,0.04237332751935652
1999-12-06,0.02637036672756708,0.017691706528426124,0.026233811785935177,0.017627960124295558
1999-12-07,-0.00029303887140940386,-0.00015830025762251013,-0.0003385571852867037,-0.0001795490589993653
1999-12-08,-0.03669062483063785,-0.02442354759812908,-0.03673614314451515,-0.024444796399505937
1999-12-09,0.013970070106741547,0.009350249026790517,0.013924551792864249,0.009329000225413662
1999-12-10,0.024549658887873457,0.016403593273042773,0.024504140573996157,0.016382344471665918
1999-12-13,0.039882310580558626,0.0267008095368253,0.039745755638926725,0.026637063132694733
1999-12-14,-0.05441530034162174,-0.03623857220650987,-0.05446081865549904,-0.036259821007886724
1999-12-15,0.05745990618862768,0.038344993901431736,0.05741438787475038,0.03832374510005488
1999-12-16,0.07371931572028048,0.04918421993399234,0.07367379740640317,0.04916297113261549
1999-12-17,0.02565834620568957,0.01714395391280633,0.02561282789181227,0.017122705111429475
1999-12-20,0.038251172125715195,0.025617377280064232,0.038114617184083294,0.025553630875933667
1999-12-21,0.16095764053666134,0.10734500553400471,0.16091212222278406,0.10732375673262785
1999-12-22,-0.009746771179139788,-0.006457650083290199,-0.009792289493017086,-0.006478898884667054
1999-12-23,0.035440246826686145,0.023666743060687917,0.035394728512808844,0.023645494259311062
1999-12-27,-0.01888494263421631,-0.012433359142956827,-0.019067015889725508,-0.012518354348464248
1999-12-28,-0.01912161477521658,-0.012708687656940646,-0.01916713308909388,-0.012729936458317501
1999-12-29,0.11330178476814255,0.07557310314460791,0.11325626645426524,0.07555185434323106
1999-12-30,-0.03272436150489726,-0.02177927703289129,-0.032769879818774564,-0.021800525834268145
1999-12-31,-0.004390338807950052,-0.0028900235830038815,-0.0044358571218273525,-0.0029112723843807368
2000-01-03,0.10991586844298852,0.07339070359493209,0.10977931350135663,0.07332695719080153
2000-01-04,-0.2061096558734341,-0.1373676670734536,-0.2061551741873114,-0.13738891587483046
2000-01-05,-0.0767898945691774,-0.0511544928706158,-0.0768354128830547,-0.05117574167199265
2000-01-06,-0.20633555901885453,-0.13751817405826278,-0.20638107733273184,-0.13753942285963963
2000-01-07,0.3707472049055387,0.24720338323620533,0.37070168659166136,0.24718213443482848
2000-01-10,0.08243085914752608,0.055068790162064576,0.08229430420589418,0.05500504375793401
2000-01-11,-0.14624746072252037,-0.0974598222800199,-0.14629297903639768,-0.09748107108139675
2000-01-12,-0.06635419024144959,-0.04419735665213059,-0.0663997085553269,-0.04421860545350745
2000-01-13,0.18052254017988495,0.12038732052457497,0.18047702186600764,0.12036607172319812
2000-01-14,0.06956222846103556,0.046413398939869926,0.06951671014715825,0.04639215013849307
2000-01-18,0.014854744508595634,0.010057482869115297,0.014672671253086435,0.009972487663607876
2000-01-19,0.06760861084009781,0.045110892095058905,0.06756309252622052,0.04508964329368205
2000-01-20,-0.029604747738654222,-0.019696967283349066,-0.02965026605253152,-0.01971821608472592
2000-01-21,0.03716876716327044,0.02481842389377831,0.03712324884939314,0.024797175092401456
2000-01-24,-0.1450717490554842,-0.09659704741043226,-0.1452083039971161,-0.09666079381456283
2000-01-25,0.04471546373468123,0.029849554941385508,0.04466994542080393,0.029828306140008653
2000-01-26,-0.12128015777881615,-0.08081343150566768,-0.12132567609269344,-0.08083468030704453
2000-01-27,0.04380568212327612,0.0292438902712512,0.043760163809398823,0.029222641469874345
2000-01-28,-0.1514496480342976,-0.10092623465339541,-0.1514951663481749,-0.10094748345477227
2000-01-31,0.12768873125827826,0.08524812650191461,0.12755217631664637,0.08518438009778405
2000-02-01,0.08016890804068354,0.05348718336977417,0.08012338972680623,0.053465934568397315
2000-02-02,0.02513063714489988,0.016795098011558738,0.025085118831022584,0.016773849210181883
2000-02-03,0.11677604230577779,0.07789155863943514,0.1167305239919005,0.07787030983805829
2000-02-04,0.02008822291769433,0.013432726751668409,0.02004270460381703,0.013411477950291554
2000-02-07,0.040544066858416695,0.027152254870692834,0.0404075119167848,0.02708850846656227
2000-02-08,0.12531942566668527,0.08358695712246299,0.12527390735280797,0.08356570832108613
